transaction_id,fraud_status
TXN0007948,clean
TXN0007949,clean
TXN0007950,clean
TXN0007951,clean
TXN0007952,clean
TXN0007953,clean
TXN0007954,clean
TXN0007955,clean
TXN0007956,clean
TXN0007957,clean
TXN0007958,clean
TXN0007959,clean
TXN0007960,clean
TXN0007961,clean
TXN0007962,clean
TXN0007963,clean
TXN0007964,clean
TXN0007965,clean
TXN0007966,fraud
TXN0007967,clean
TXN0007968,clean
TXN0007969,clean
TXN0007970,clean
TXN0007971,clean
TXN0007972,clean
TXN0007973,clean
TXN0007974,clean
TXN0007975,clean
TXN0007976,fraud
TXN0007977,clean
TXN0007978,clean
TXN0007979,clean
TXN0007980,fraud
TXN0007981,clean
TXN0007982,clean
TXN0007983,clean
TXN0007984,clean
TXN0007985,clean
TXN0007986,clean
TXN0007987,clean
TXN0007988,clean
TXN0007989,clean
TXN0007990,fraud
TXN0007991,clean
TXN0007992,clean
TXN0007993,clean
TXN0007994,clean
TXN0007995,clean
TXN0007996,clean
TXN0007997,clean
TXN0007998,clean
TXN0007999,clean
TXN0008000,clean
TXN0008001,clean
TXN0008002,fraud
TXN0008003,clean
TXN0008004,clean
TXN0008005,clean
TXN0008006,clean
TXN0008007,clean
TXN0008008,clean
TXN0008009,clean
TXN0008010,clean
TXN0008011,clean
TXN0008012,clean
TXN0008013,clean
TXN0008014,clean
TXN0008015,fraud
TXN0008016,clean
TXN0008017,clean
TXN0008018,clean
TXN0008019,clean
TXN0008020,clean
TXN0008021,clean
TXN0008022,clean
TXN0008023,fraud
TXN0008024,clean
TXN0008025,clean
TXN0008026,clean
TXN0008027,clean
TXN0008028,clean
TXN0008029,clean
TXN0008030,clean
TXN0008031,clean
TXN0008032,clean
TXN0008033,clean
TXN0008034,clean
TXN0008035,clean
TXN0008036,clean
TXN0008037,clean
TXN0008038,clean
TXN0008039,clean
TXN0008040,clean
TXN0008041,clean
TXN0008042,clean
TXN0008043,clean
TXN0008044,clean
TXN0008045,clean
TXN0008046,clean
TXN0008047,clean
TXN0008048,clean
TXN0008049,clean
TXN0008050,clean
TXN0008051,clean
TXN0008052,clean
TXN0008053,clean
TXN0008054,clean
TXN0008055,clean
TXN0008056,clean
TXN0008057,clean
TXN0008058,clean
TXN0008059,clean
TXN0008060,clean
TXN0008061,clean
TXN0008062,clean
TXN0008063,clean
TXN0008064,clean
TXN0008065,clean
TXN0008066,clean
TXN0008067,fraud
TXN0008068,clean
TXN0008069,clean
TXN0008070,clean
TXN0008071,clean
TXN0008072,clean
TXN0008073,clean
TXN0008074,fraud
TXN0008075,clean
TXN0008076,clean
TXN0008077,fraud
TXN0008078,fraud
TXN0008079,clean
TXN0008080,clean
TXN0008081,clean
TXN0008082,clean
TXN0008083,clean
TXN0008084,clean
TXN0008085,fraud
TXN0008086,clean
TXN0008087,clean
TXN0008088,clean
TXN0008089,clean
TXN0008090,fraud
TXN0008091,clean
TXN0008092,clean
TXN0008093,clean
TXN0008094,clean
TXN0008095,fraud
TXN0008096,clean
TXN0008097,clean
TXN0008098,clean
TXN0008099,clean
TXN0008100,clean
TXN0008101,clean
TXN0008102,clean
TXN0008103,clean
TXN0008104,clean
TXN0008105,clean
TXN0008106,clean
TXN0008107,clean
TXN0008108,clean
TXN0008109,clean
TXN0008110,clean
TXN0008111,clean
TXN0008112,clean
TXN0008113,clean
TXN0008114,clean
TXN0008115,clean
TXN0008116,clean
TXN0008117,clean
TXN0008118,clean
TXN0008119,clean
TXN0008120,clean
TXN0008121,clean
TXN0008122,clean
TXN0008123,clean
TXN0008124,clean
TXN0008125,clean
TXN0008126,clean
TXN0008127,clean
TXN0008128,clean
TXN0008129,clean
TXN0008130,clean
TXN0008131,clean
TXN0008132,clean
TXN0008133,clean
TXN0008134,clean
TXN0008135,clean
TXN0008136,clean
TXN0008137,clean
TXN0008138,clean
TXN0008139,clean
TXN0008140,clean
TXN0008141,clean
TXN0008142,clean
TXN0008143,clean
TXN0008144,clean
TXN0008145,clean
TXN0008146,clean
TXN0008147,clean
TXN0008148,clean
TXN0008149,clean
TXN0008150,clean
TXN0008151,clean
TXN0008152,clean
TXN0008153,clean
TXN0008154,clean
TXN0008155,clean
TXN0008156,clean
TXN0008157,clean
TXN0008158,clean
TXN0008159,clean
TXN0008160,clean
TXN0008161,clean
TXN0008162,clean
TXN0008163,clean
TXN0008164,clean
TXN0008165,clean
TXN0008166,fraud
TXN0008167,clean
TXN0008168,clean
TXN0008169,clean
TXN0008170,clean
TXN0008171,fraud
TXN0008172,clean
TXN0008173,clean
TXN0008174,clean
TXN0008175,clean
TXN0008176,fraud
TXN0008177,clean
TXN0008178,clean
TXN0008179,clean
TXN0008180,clean
TXN0008181,clean
TXN0008182,clean
TXN0008183,clean
TXN0008184,clean
TXN0008185,clean
TXN0008186,clean
TXN0008187,clean
TXN0008188,clean
TXN0008189,clean
TXN0008190,clean
TXN0008191,clean
TXN0008192,clean
TXN0008193,clean
TXN0008194,clean
TXN0008195,fraud
TXN0008196,clean
TXN0008197,clean
TXN0008198,clean
TXN0008199,clean
TXN0008200,clean
TXN0008201,clean
TXN0008202,clean
TXN0008203,clean
TXN0008204,clean
TXN0008205,clean
TXN0008206,clean
TXN0008207,clean
TXN0008208,clean
TXN0008209,clean
TXN0008210,clean
TXN0008211,clean
TXN0008212,clean
TXN0008213,fraud
TXN0008214,clean
TXN0008215,clean
TXN0008216,clean
TXN0008217,clean
TXN0008218,clean
TXN0008219,clean
TXN0008220,clean
TXN0008221,clean
TXN0008222,clean
TXN0008223,fraud
TXN0008224,clean
TXN0008225,clean
TXN0008226,clean
TXN0008227,clean
TXN0008228,clean
TXN0008229,clean
TXN0008230,clean
TXN0008231,clean
TXN0008232,clean
TXN0008233,clean
TXN0008234,clean
TXN0008235,clean
TXN0008236,clean
TXN0008237,clean
TXN0008238,clean
TXN0008239,clean
TXN0008240,clean
TXN0008241,clean
TXN0008242,clean
TXN0008243,clean
TXN0008244,clean
TXN0008245,clean
TXN0008246,clean
TXN0008247,clean
TXN0008248,clean
TXN0008249,clean
TXN0008250,clean
TXN0008251,clean
TXN0008252,clean
TXN0008253,clean
TXN0008254,clean
TXN0008255,fraud
TXN0008256,clean
TXN0008257,clean
TXN0008258,clean
TXN0008259,clean
TXN0008260,clean
TXN0008261,clean
TXN0008262,clean
TXN0008263,clean
TXN0008264,fraud
TXN0008265,clean
TXN0008266,clean
TXN0008267,clean
TXN0008268,clean
TXN0008269,clean
TXN0008270,fraud
TXN0008271,clean
TXN0008272,clean
TXN0008273,clean
TXN0008274,fraud
TXN0008275,clean
TXN0008276,clean
TXN0008277,clean
TXN0008278,clean
TXN0008279,clean
TXN0008280,clean
TXN0008281,clean
TXN0008282,clean
TXN0008283,clean
TXN0008284,fraud
TXN0008285,clean
TXN0008286,fraud
TXN0008287,clean
TXN0008288,clean
TXN0008289,clean
TXN0008290,clean
TXN0008291,clean
TXN0008292,clean
TXN0008293,clean
TXN0008294,clean
TXN0008295,clean
TXN0008296,clean
TXN0008297,clean
TXN0008298,clean
TXN0008299,clean
TXN0008300,clean
TXN0008301,clean
TXN0008302,clean
TXN0008303,clean
TXN0008304,fraud
TXN0008305,clean
TXN0008306,clean
TXN0008307,clean
TXN0008308,clean
TXN0008309,clean
TXN0008310,clean
TXN0008311,clean
TXN0008312,clean
TXN0008313,clean
TXN0008314,clean
TXN0008315,clean
TXN0008316,clean
TXN0008317,clean
TXN0008318,clean
TXN0008319,clean
TXN0008320,clean
TXN0008321,clean
TXN0008322,clean
TXN0008323,fraud
TXN0008324,clean
TXN0008325,clean
TXN0008326,clean
TXN0008327,clean
TXN0008328,clean
TXN0008329,clean
TXN0008330,clean
TXN0008331,clean
TXN0008332,clean
TXN0008333,clean
TXN0008334,clean
TXN0008335,fraud
TXN0008336,clean
TXN0008337,clean
TXN0008338,clean
TXN0008339,clean
TXN0008340,clean
TXN0008341,clean
TXN0008342,clean
TXN0008343,clean
TXN0008344,clean
TXN0008345,clean
TXN0008346,clean
TXN0008347,clean
TXN0008348,clean
TXN0008349,clean
TXN0008350,clean
TXN0008351,clean
TXN0008352,clean
TXN0008353,clean
TXN0008354,clean
TXN0008355,clean
TXN0008356,clean
TXN0008357,clean
TXN0008358,clean
TXN0008359,clean
TXN0008360,clean
TXN0008361,clean
TXN0008362,clean
TXN0008363,clean
TXN0008364,clean
TXN0008365,clean
TXN0008366,clean
TXN0008367,clean
TXN0008368,clean
TXN0008369,clean
TXN0008370,clean
TXN0008371,clean
TXN0008372,clean
TXN0008373,clean
TXN0008374,clean
TXN0008375,clean
TXN0008376,fraud
TXN0008377,clean
TXN0008378,clean
TXN0008379,fraud
TXN0008380,clean
TXN0008381,clean
TXN0008382,clean
TXN0008383,clean
TXN0008384,clean
TXN0008385,clean
TXN0008386,clean
TXN0008387,clean
TXN0008388,clean
TXN0008389,clean
TXN0008390,clean
TXN0008391,clean
TXN0008392,clean
TXN0008393,clean
TXN0008394,clean
TXN0008395,fraud
TXN0008396,clean
TXN0008397,clean
TXN0008398,clean
TXN0008399,clean
TXN0008400,clean
TXN0008401,clean
TXN0008402,clean
TXN0008403,clean
TXN0008404,fraud
TXN0008405,clean
TXN0008406,clean
TXN0008407,clean
TXN0008408,clean
TXN0008409,clean
TXN0008410,clean
TXN0008411,clean
TXN0008412,clean
TXN0008413,clean
TXN0008414,clean
TXN0008415,fraud
TXN0008416,clean
TXN0008417,clean
TXN0008418,clean
TXN0008419,clean
TXN0008420,clean
TXN0008421,clean
TXN0008422,clean
TXN0008423,clean
TXN0008424,clean
TXN0008425,clean
TXN0008426,clean
TXN0008427,clean
TXN0008428,fraud
TXN0008429,clean
TXN0008430,clean
TXN0008431,clean
TXN0008432,clean
TXN0008433,clean
TXN0008434,clean
TXN0008435,clean
TXN0008436,clean
TXN0008437,clean
TXN0008438,clean
TXN0008439,clean
TXN0008440,clean
TXN0008441,clean
TXN0008442,clean
TXN0008443,clean
TXN0008444,clean
TXN0008445,clean
TXN0008446,clean
TXN0008447,clean
TXN0008448,clean
TXN0008449,clean
TXN0008450,fraud
TXN0008451,clean
TXN0008452,clean
TXN0008453,clean
TXN0008454,clean
TXN0008455,clean
TXN0008456,clean
TXN0008457,clean
TXN0008458,clean
TXN0008459,clean
TXN0008460,clean
TXN0008461,fraud
TXN0008462,clean
TXN0008463,clean
TXN0008464,clean
TXN0008465,clean
TXN0008466,clean
TXN0008467,clean
TXN0008468,clean
TXN0008469,clean
TXN0008470,clean
TXN0008471,clean
TXN0008472,fraud
TXN0008473,clean
TXN0008474,clean
TXN0008475,clean
TXN0008476,clean
TXN0008477,clean
TXN0008478,clean
TXN0008479,clean
TXN0008480,clean
TXN0008481,clean
TXN0008482,clean
TXN0008483,clean
TXN0008484,clean
TXN0008485,clean
TXN0008486,clean
TXN0008487,clean
TXN0008488,clean
TXN0008489,clean
TXN0008490,clean
TXN0008491,clean
TXN0008492,clean
TXN0008493,clean
TXN0008494,clean
TXN0008495,clean
TXN0008496,clean
TXN0008497,clean
TXN0008498,clean
TXN0008499,clean
TXN0008500,clean
TXN0008501,clean
TXN0008502,clean
TXN0008503,clean
TXN0008504,clean
TXN0008505,clean
TXN0008506,fraud
TXN0008507,clean
TXN0008508,clean
TXN0008509,clean
TXN0008510,clean
TXN0008511,clean
TXN0008512,clean
TXN0008513,clean
TXN0008514,clean
TXN0008515,clean
TXN0008516,clean
TXN0008517,clean
TXN0008518,clean
TXN0008519,clean
TXN0008520,clean
TXN0008521,clean
TXN0008522,clean
TXN0008523,clean
TXN0008524,clean
TXN0008525,fraud
TXN0008526,clean
TXN0008527,clean
TXN0008528,clean
TXN0008529,clean
TXN0008530,clean
TXN0008531,clean
TXN0008532,fraud
TXN0008533,clean
TXN0008534,clean
TXN0008535,clean
TXN0008536,clean
TXN0008537,clean
TXN0008538,clean
TXN0008539,clean
TXN0008540,clean
TXN0008541,fraud
TXN0008542,clean
TXN0008543,clean
TXN0008544,clean
TXN0008545,clean
TXN0008546,clean
TXN0008547,fraud
TXN0008548,clean
TXN0008549,clean
TXN0008550,clean
TXN0008551,fraud
TXN0008552,clean
TXN0008553,clean
TXN0008554,clean
TXN0008555,clean
TXN0008556,fraud
TXN0008557,clean
TXN0008558,clean
TXN0008559,clean
TXN0008560,fraud
TXN0008561,clean
TXN0008562,fraud
TXN0008563,clean
TXN0008564,clean
TXN0008565,clean
TXN0008566,clean
TXN0008567,clean
TXN0008568,clean
TXN0008569,clean
TXN0008570,fraud
TXN0008571,fraud
TXN0008572,clean
TXN0008573,fraud
TXN0008574,clean
TXN0008575,clean
TXN0008576,clean
TXN0008577,clean
TXN0008578,clean
TXN0008579,clean
TXN0008580,clean
TXN0008581,clean
TXN0008582,clean
TXN0008583,clean
TXN0008584,clean
TXN0008585,clean
TXN0008586,clean
TXN0008587,fraud
TXN0008588,clean
TXN0008589,clean
TXN0008590,clean
TXN0008591,clean
TXN0008592,clean
TXN0008593,clean
TXN0008594,clean
TXN0008595,clean
TXN0008596,clean
TXN0008597,clean
TXN0008598,clean
TXN0008599,clean
TXN0008600,clean
TXN0008601,clean
TXN0008602,clean
TXN0008603,clean
TXN0008604,clean
TXN0008605,clean
TXN0008606,clean
TXN0008607,clean
TXN0008608,clean
TXN0008609,clean
TXN0008610,clean
TXN0008611,clean
TXN0008612,clean
TXN0008613,clean
TXN0008614,clean
TXN0008615,clean
TXN0008616,clean
TXN0008617,fraud
TXN0008618,clean
TXN0008619,clean
TXN0008620,clean
TXN0008621,clean
TXN0008622,clean
TXN0008623,clean
TXN0008624,clean
TXN0008625,clean
TXN0008626,clean
TXN0008627,clean
TXN0008628,clean
TXN0008629,clean
TXN0008630,clean
TXN0008631,clean
TXN0008632,clean
TXN0008633,clean
TXN0008634,clean
TXN0008635,clean
TXN0008636,clean
TXN0008637,clean
TXN0008638,clean
TXN0008639,clean
TXN0008640,clean
TXN0008641,clean
TXN0008642,clean
TXN0008643,clean
TXN0008644,clean
TXN0008645,fraud
TXN0008646,clean
TXN0008647,clean
TXN0008648,clean
TXN0008649,clean
TXN0008650,clean
TXN0008651,clean
TXN0008652,clean
TXN0008653,clean
TXN0008654,clean
TXN0008655,clean
TXN0008656,clean
TXN0008657,clean
TXN0008658,clean
TXN0008659,clean
TXN0008660,clean
TXN0008661,clean
TXN0008662,clean
TXN0008663,clean
TXN0008664,clean
TXN0008665,clean
TXN0008666,clean
TXN0008667,fraud
TXN0008668,clean
TXN0008669,clean
TXN0008670,clean
TXN0008671,clean
TXN0008672,clean
TXN0008673,clean
TXN0008674,clean
TXN0008675,clean
TXN0008676,clean
TXN0008677,clean
TXN0008678,clean
TXN0008679,fraud
TXN0008680,clean
TXN0008681,clean
TXN0008682,clean
TXN0008683,clean
TXN0008684,clean
TXN0008685,clean
TXN0008686,clean
TXN0008687,clean
TXN0008688,clean
TXN0008689,clean
TXN0008690,clean
TXN0008691,clean
TXN0008692,clean
TXN0008693,clean
TXN0008694,clean
TXN0008695,clean
TXN0008696,clean
TXN0008697,fraud
TXN0008698,clean
TXN0008699,clean
TXN0008700,clean
TXN0008701,clean
TXN0008702,clean
TXN0008703,clean
TXN0008704,clean
TXN0008705,clean
TXN0008706,clean
TXN0008707,clean
TXN0008708,clean
TXN0008709,clean
TXN0008710,clean
TXN0008711,clean
TXN0008712,clean
TXN0008713,clean
TXN0008714,clean
TXN0008715,fraud
TXN0008716,fraud
TXN0008717,clean
TXN0008718,clean
TXN0008719,clean
TXN0008720,clean
TXN0008721,clean
TXN0008722,clean
TXN0008723,clean
TXN0008724,clean
TXN0008725,clean
TXN0008726,clean
TXN0008727,clean
TXN0008728,clean
TXN0008729,clean
TXN0008730,clean
TXN0008731,clean
TXN0008732,clean
TXN0008733,clean
TXN0008734,clean
TXN0008735,clean
TXN0008736,fraud
TXN0008737,clean
TXN0008738,clean
TXN0008739,fraud
TXN0008740,clean
TXN0008741,clean
TXN0008742,clean
TXN0008743,clean
TXN0008744,clean
TXN0008745,clean
TXN0008746,clean
TXN0008747,clean
TXN0008748,clean
TXN0008749,clean
TXN0008750,clean
TXN0008751,clean
TXN0008752,clean
TXN0008753,clean
TXN0008754,clean
TXN0008755,clean
TXN0008756,clean
TXN0008757,clean
TXN0008758,clean
TXN0008759,clean
TXN0008760,clean
TXN0008761,clean
TXN0008762,clean
TXN0008763,clean
TXN0008764,clean
TXN0008765,clean
TXN0008766,clean
TXN0008767,clean
TXN0008768,clean
TXN0008769,clean
TXN0008770,clean
TXN0008771,clean
TXN0008772,clean
TXN0008773,fraud
TXN0008774,clean
TXN0008775,clean
TXN0008776,clean
TXN0008777,clean
TXN0008778,clean
TXN0008779,fraud
TXN0008780,fraud
TXN0008781,clean
TXN0008782,clean
TXN0008783,clean
TXN0008784,clean
TXN0008785,clean
TXN0008786,clean
TXN0008787,clean
TXN0008788,clean
TXN0008789,fraud
TXN0008790,clean
TXN0008791,clean
TXN0008792,clean
TXN0008793,clean
TXN0008794,clean
TXN0008795,clean
TXN0008796,clean
TXN0008797,clean
TXN0008798,clean
TXN0008799,clean
TXN0008800,clean
TXN0008801,clean
TXN0008802,clean
TXN0008803,clean
TXN0008804,clean
TXN0008805,clean
TXN0008806,clean
TXN0008807,clean
TXN0008808,clean
TXN0008809,fraud
TXN0008810,clean
TXN0008811,clean
TXN0008812,clean
TXN0008813,clean
TXN0008814,clean
TXN0008815,clean
TXN0008816,clean
TXN0008817,clean
TXN0008818,clean
TXN0008819,clean
TXN0008820,clean
TXN0008821,clean
TXN0008822,clean
TXN0008823,clean
TXN0008824,clean
TXN0008825,fraud
TXN0008826,clean
TXN0008827,clean
TXN0008828,clean
TXN0008829,clean
TXN0008830,clean
TXN0008831,clean
TXN0008832,clean
TXN0008833,clean
TXN0008834,clean
TXN0008835,clean
TXN0008836,clean
TXN0008837,clean
TXN0008838,clean
TXN0008839,clean
TXN0008840,clean
TXN0008841,clean
TXN0008842,clean
TXN0008843,clean
TXN0008844,clean
TXN0008845,clean
TXN0008846,clean
TXN0008847,clean
TXN0008848,clean
TXN0008849,clean
TXN0008850,fraud
TXN0008851,clean
TXN0008852,clean
TXN0008853,clean
TXN0008854,clean
TXN0008855,clean
TXN0008856,clean
TXN0008857,clean
TXN0008858,clean
TXN0008859,clean
TXN0008860,clean
TXN0008861,clean
TXN0008862,clean
TXN0008863,clean
TXN0008864,clean
TXN0008865,clean
TXN0008866,clean
TXN0008867,clean
TXN0008868,clean
TXN0008869,clean
TXN0008870,clean
TXN0008871,clean
TXN0008872,clean
TXN0008873,clean
TXN0008874,clean
TXN0008875,clean
TXN0008876,clean
TXN0008877,clean
TXN0008878,clean
TXN0008879,clean
TXN0008880,clean
TXN0008881,clean
TXN0008882,clean
TXN0008883,clean
TXN0008884,clean
TXN0008885,clean
TXN0008886,clean
TXN0008887,clean
TXN0008888,clean
TXN0008889,fraud
TXN0008890,clean
TXN0008891,clean
TXN0008892,clean
TXN0008893,clean
TXN0008894,clean
TXN0008895,clean
TXN0008896,clean
TXN0008897,clean
TXN0008898,clean
TXN0008899,clean
TXN0008900,clean
TXN0008901,clean
TXN0008902,clean
TXN0008903,clean
TXN0008904,clean
TXN0008905,clean
TXN0008906,clean
TXN0008907,clean
TXN0008908,clean
TXN0008909,clean
TXN0008910,clean
TXN0008911,clean
TXN0008912,clean
TXN0008913,clean
TXN0008914,clean
TXN0008915,clean
TXN0008916,clean
TXN0008917,clean
TXN0008918,clean
TXN0008919,clean
TXN0008920,clean
TXN0008921,fraud
TXN0008922,clean
TXN0008923,clean
TXN0008924,clean
TXN0008925,clean
TXN0008926,clean
TXN0008927,clean
TXN0008928,clean
TXN0008929,clean
TXN0008930,clean
TXN0008931,clean
TXN0008932,clean
TXN0008933,clean
TXN0008934,clean
TXN0008935,clean
TXN0008936,clean
TXN0008937,clean
TXN0008938,clean
TXN0008939,clean
TXN0008940,clean
TXN0008941,clean
TXN0008942,clean
TXN0008943,clean
TXN0008944,fraud
TXN0008945,clean
TXN0008946,clean
TXN0008947,clean
TXN0008948,clean
TXN0008949,fraud
TXN0008950,clean
TXN0008951,clean
TXN0008952,clean
TXN0008953,clean
TXN0008954,clean
TXN0008955,clean
TXN0008956,clean
TXN0008957,clean
TXN0008958,clean
TXN0008959,clean
TXN0008960,clean
TXN0008961,clean
TXN0008962,clean
TXN0008963,fraud
TXN0008964,clean
TXN0008965,fraud
TXN0008966,clean
TXN0008967,clean
TXN0008968,clean
TXN0008969,clean
TXN0008970,clean
TXN0008971,fraud
TXN0008972,clean
TXN0008973,clean
TXN0008974,clean
TXN0008975,clean
TXN0008976,fraud
TXN0008977,clean
TXN0008978,clean
TXN0008979,clean
TXN0008980,clean
TXN0008981,clean
TXN0008982,clean
TXN0008983,clean
TXN0008984,clean
TXN0008985,clean
TXN0008986,clean
TXN0008987,clean
TXN0008988,clean
TXN0008989,clean
TXN0008990,clean
TXN0008991,clean
TXN0008992,clean
TXN0008993,clean
TXN0008994,clean
TXN0008995,clean
TXN0008996,clean
TXN0008997,clean
TXN0008998,clean
TXN0008999,clean
TXN0009000,clean
TXN0009001,clean
TXN0009002,clean
TXN0009003,clean
TXN0009004,clean
TXN0009005,clean
TXN0009006,clean
TXN0009007,clean
TXN0009008,clean
TXN0009009,fraud
TXN0009010,clean
TXN0009011,clean
TXN0009012,clean
TXN0009013,clean
TXN0009014,clean
TXN0009015,clean
TXN0009016,clean
TXN0009017,clean
TXN0009018,clean
TXN0009019,clean
TXN0009020,clean
TXN0009021,clean
TXN0009022,clean
TXN0009023,clean
TXN0009024,clean
TXN0009025,clean
TXN0009026,clean
TXN0009027,clean
TXN0009028,clean
TXN0009029,clean
TXN0009030,clean
TXN0009031,clean
TXN0009032,clean
TXN0009033,clean
TXN0009034,clean
TXN0009035,clean
TXN0009036,clean
TXN0009037,clean
TXN0009038,fraud
TXN0009039,clean
TXN0009040,clean
TXN0009041,fraud
TXN0009042,clean
TXN0009043,clean
TXN0009044,clean
TXN0009045,clean
TXN0009046,clean
TXN0009047,clean
TXN0009048,clean
TXN0009049,clean
TXN0009050,clean
TXN0009051,clean
TXN0009052,clean
TXN0009053,clean
TXN0009054,clean
TXN0009055,clean
TXN0009056,fraud
TXN0009057,clean
TXN0009058,clean
TXN0009059,fraud
TXN0009060,clean
TXN0009061,clean
TXN0009062,clean
TXN0009063,clean
TXN0009064,clean
TXN0009065,clean
TXN0009066,clean
TXN0009067,clean
TXN0009068,clean
TXN0009069,clean
TXN0009070,clean
TXN0009071,clean
TXN0009072,clean
TXN0009073,clean
TXN0009074,clean
TXN0009075,clean
TXN0009076,clean
TXN0009077,clean
TXN0009078,clean
TXN0009079,clean
TXN0009080,clean
TXN0009081,clean
TXN0009082,clean
TXN0009083,clean
TXN0009084,clean
TXN0009085,clean
TXN0009086,clean
TXN0009087,fraud
TXN0009088,clean
TXN0009089,clean
TXN0009090,clean
TXN0009091,clean
TXN0009092,clean
TXN0009093,clean
TXN0009094,clean
TXN0009095,clean
TXN0009096,clean
TXN0009097,fraud
TXN0009098,clean
TXN0009099,clean
TXN0009100,clean
TXN0009101,clean
TXN0009102,clean
TXN0009103,clean
TXN0009104,fraud
TXN0009105,clean
TXN0009106,clean
TXN0009107,clean
TXN0009108,clean
TXN0009109,clean
TXN0009110,clean
TXN0009111,clean
TXN0009112,clean
TXN0009113,clean
TXN0009114,fraud
TXN0009115,clean
TXN0009116,clean
TXN0009117,clean
TXN0009118,clean
TXN0009119,clean
TXN0009120,clean
TXN0009121,clean
TXN0009122,clean
TXN0009123,clean
TXN0009124,fraud
TXN0009125,clean
TXN0009126,clean
TXN0009127,clean
TXN0009128,clean
TXN0009129,clean
TXN0009130,clean
TXN0009131,clean
TXN0009132,clean
TXN0009133,clean
TXN0009134,clean
TXN0009135,clean
TXN0009136,clean
TXN0009137,clean
TXN0009138,clean
TXN0009139,clean
TXN0009140,clean
TXN0009141,clean
TXN0009142,clean
TXN0009143,clean
TXN0009144,clean
TXN0009145,clean
TXN0009146,clean
TXN0009147,clean
TXN0009148,clean
TXN0009149,clean
TXN0009150,clean
TXN0009151,clean
TXN0009152,clean
TXN0009153,clean
TXN0009154,clean
TXN0009155,clean
TXN0009156,clean
TXN0009157,clean
TXN0009158,clean
TXN0009159,clean
TXN0009160,fraud
TXN0009161,clean
TXN0009162,clean
TXN0009163,clean
TXN0009164,clean
TXN0009165,clean
TXN0009166,clean
TXN0009167,clean
TXN0009168,clean
TXN0009169,clean
TXN0009170,clean
TXN0009171,clean
TXN0009172,clean
TXN0009173,clean
TXN0009174,clean
TXN0009175,clean
TXN0009176,clean
TXN0009177,clean
TXN0009178,clean
TXN0009179,clean
TXN0009180,clean
TXN0009181,clean
TXN0009182,clean
TXN0009183,clean
TXN0009184,clean
TXN0009185,clean
TXN0009186,clean
TXN0009187,clean
TXN0009188,clean
TXN0009189,clean
TXN0009190,clean
TXN0009191,fraud
TXN0009192,clean
TXN0009193,clean
TXN0009194,fraud
TXN0009195,clean
TXN0009196,clean
TXN0009197,clean
TXN0009198,clean
TXN0009199,clean
TXN0009200,fraud
TXN0009201,clean
TXN0009202,fraud
TXN0009203,clean
TXN0009204,fraud
TXN0009205,clean
TXN0009206,clean
TXN0009207,clean
TXN0009208,clean
TXN0009209,clean
TXN0009210,clean
TXN0009211,clean
TXN0009212,clean
TXN0009213,clean
TXN0009214,clean
TXN0009215,clean
TXN0009216,clean
TXN0009217,clean
TXN0009218,clean
TXN0009219,clean
TXN0009220,clean
TXN0009221,clean
TXN0009222,clean
TXN0009223,clean
TXN0009224,clean
TXN0009225,clean
TXN0009226,clean
TXN0009227,clean
TXN0009228,clean
TXN0009229,clean
TXN0009230,clean
TXN0009231,clean
TXN0009232,clean
TXN0009233,clean
TXN0009234,fraud
TXN0009235,clean
TXN0009236,clean
TXN0009237,clean
TXN0009238,clean
TXN0009239,clean
TXN0009240,clean
TXN0009241,clean
TXN0009242,clean
TXN0009243,clean
TXN0009244,clean
TXN0009245,clean
TXN0009246,clean
TXN0009247,clean
TXN0009248,clean
TXN0009249,clean
TXN0009250,clean
TXN0009251,clean
TXN0009252,clean
TXN0009253,clean
TXN0009254,clean
TXN0009255,clean
TXN0009256,clean
TXN0009257,clean
TXN0009258,clean
TXN0009259,clean
TXN0009260,clean
TXN0009261,clean
TXN0009262,clean
TXN0009263,clean
TXN0009264,clean
TXN0009265,clean
TXN0009266,clean
TXN0009267,clean
TXN0009268,fraud
TXN0009269,clean
TXN0009270,clean
TXN0009271,clean
TXN0009272,clean
TXN0009273,clean
TXN0009274,clean
TXN0009275,clean
TXN0009276,clean
TXN0009277,clean
TXN0009278,clean
TXN0009279,clean
TXN0009280,clean
TXN0009281,clean
TXN0009282,clean
TXN0009283,clean
TXN0009284,clean
TXN0009285,clean
TXN0009286,clean
TXN0009287,clean
TXN0009288,clean
TXN0009289,clean
TXN0009290,clean
TXN0009291,clean
TXN0009292,clean
TXN0009293,clean
TXN0009294,clean
TXN0009295,clean
TXN0009296,fraud
TXN0009297,clean
TXN0009298,clean
TXN0009299,clean
TXN0009300,clean
TXN0009301,clean
TXN0009302,fraud
TXN0009303,clean
TXN0009304,clean
TXN0009305,clean
TXN0009306,clean
TXN0009307,clean
TXN0009308,clean
TXN0009309,clean
TXN0009310,clean
TXN0009311,clean
TXN0009312,clean
TXN0009313,fraud
TXN0009314,clean
TXN0009315,clean
TXN0009316,clean
TXN0009317,clean
TXN0009318,clean
TXN0009319,clean
TXN0009320,clean
TXN0009321,clean
TXN0009322,clean
TXN0009323,clean
TXN0009324,clean
TXN0009325,clean
TXN0009326,clean
TXN0009327,clean
TXN0009328,clean
TXN0009329,clean
TXN0009330,fraud
TXN0009331,clean
TXN0009332,clean
TXN0009333,clean
TXN0009334,clean
TXN0009335,clean
TXN0009336,clean
